"기준_년_코드","기준_분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","아파트_단지_수","아파트_면적_66_제곱미터_미만_세대_수","아파트_면적_66_제곱미터_세대_수","아파트_면적_99_제곱미터_세대_수","아파트_면적_132_제곱미터_세대_수","아파트_면적_165_제곱미터_세대_수","아파트_가격_1_억_미만_세대_수","아파트_가격_1_억_세대_수","아파트_가격_2_억_세대_수","아파트_가격_3_억_세대_수","아파트_가격_4_억_세대_수","아파트_가격_5_억_세대_수","아파트_가격_6_억_이상_세대_수","아파트_평균_면적","아파트_평균_시가"
"2022","3","A","골목상권","2110254","오거리공원","227","2624","1655","148","150","0","291","1430","375","717","1352","412","0","55","193562694"
"2022","3","A","골목상권","2110255","상봉역 4번","397","5939","1285","7","3","0","1112","3438","1015","912","757","0","0","45","162572653"
"2022","3","A","골목상권","2110256","면목2동체육관","455","4749","1066","47","5","0","862","3506","1046","90","279","84","0","48","161355313"
"2022","3","A","골목상권","2110257","상봉역 7번","328","4494","1508","222","1","3","766","2243","1188","1123","538","197","173","49","180848440"
"2022","3","A","골목상권","2110258","면동초등학교","323","3357","797","17","1","0","450","2528","662","83","365","84","0","48","172298522"
"2022","3","A","골목상권","2110259","사가정역 1번","178","1729","646","19","96","0","142","1384","349","108","393","114","0","48","177026546"
"2022","3","A","골목상권","2110260","면목역 3번","296","3009","749","13","2","0","551","2254","621","43","242","62","0","49","163334288"
"2022","3","A","골목상권","2110261","사가정역 4번","294","3320","2010","175","5","0","722","2319","391","294","1072","552","160","54","179481437"
"2022","3","A","골목상권","2110262","상봉역 3번","343","4513","820","328","143","27","1042","3065","706","67","90","388","473","44","157933453"
"2022","3","A","골목상권","2110263","면목역 1번","394","4233","576","10","3","0","512","3140","960","118","92","0","0","46","156828240"
"2022","3","A","골목상권","2110264","면목역 2번","438","4526","1131","18","1","2","694","3272","954","274","484","0","0","48","161193075"
"2022","3","A","골목상권","2110265","망우역 1번","301","4264","2971","694","155","30","969","2044","901","827","1640","1022","711","50","204674748"
"2022","3","A","골목상권","2110266","면목동우체국","278","3100","1146","4","0","2","255","2184","588","297","478","302","148","47","174077901"
"2022","3","A","골목상권","2110267","망우역 2번","288","2892","6036","477","15","6","424","1239","1040","2528","2701","1083","411","58","237234469"
"2022","3","A","골목상권","2110268","망우3동주민센터","238","2547","179","5","2","0","401","1702","618","12","0","0","0","47","150985376"
"2022","3","A","골목상권","2110269","용마문화복지센터","170","1554","437","11","0","2","235","1080","434","121","134","0","0","50","158350919"
"2022","3","A","골목상권","2110270","혜원여고","156","1464","123","7","3","0","234","1024","336","3","0","0","0","49","152157238"
"2022","3","A","골목상권","2110271","신내역 1번","21","1388","1323","214","78","0","117","196","258","468","1316","648","0","64","358293100"
"2022","3","A","골목상권","2110272","신내1동주민센터","126","4034","4324","793","136","1","162","996","1701","3286","2831","312","0","66","264417883"
"2022","3","A","골목상권","2110273","장스여성병원","131","1896","1800","19","48","0","227","859","828","1345","504","0","0","55","185465437"
"2022","3","A","골목상권","2110274","서일대학교","327","2769","835","26","7","3","479","2366","538","123","134","0","0","52","149341773"
"2022","3","A","골목상권","2110275","하나은행 망우동지점","148","1334","387","14","3","0","305","922","390","120","1","0","0","52","150761061"
"2022","3","A","골목상권","2110276","신내IC북측","12","1305","505","90","0","0","117","244","192","379","618","350","0","55","299000556"
"2022","3","A","골목상권","2110277","러스크서울병원","186","1618","965","123","7","1","380","948","776","338","197","75","0","56","162200801"
"2022","3","A","골목상권","2110278","망우본동주민센터","182","2491","2185","289","83","1","301","758","1460","1382","991","157","0","60","212273146"
"2022","3","A","골목상권","2110279","신내역 2번","18","2459","1230","304","0","0","117","535","611","558","1343","829","0","62","352431826"
"2022","3","A","골목상권","2110280","북정마을","118","463","90","31","61","118","161","349","57","21","10","8","157","88","354021362"
"2022","3","A","골목상권","2110281","길상사","40","180","51","23","62","162","17","168","44","20","9","9","211","142","814444783"
"2022","3","A","골목상권","2110282","국민대학교앞","77","1009","238","41","19","2","526","707","55","19","1","1","0","57","122426535"
"2022","3","A","골목상권","2110283","성북초등학교앞","167","709","393","42","38","46","154","522","354","96","37","9","56","68","218834153"
"2022","3","A","골목상권","2110284","정릉북한산국립공원입구","122","1472","976","241","10","2","236","1169","811","437","48","0","0","67","158862985"
"2022","3","A","골목상권","2110285","홍대부중","184","885","471","53","31","57","129","616","480","144","63","19","46","67","235660130"
"2022","3","A","골목상권","2110286","한성대입구역 5번","233","1459","551","99","44","40","313","792","679","264","91","42","12","61","210972687"
"2022","3","A","골목상권","2110287","정릉3동주민센터","162","1377","440","32","22","3","515","1108","162","87","2","0","0","56","141605636"
"2022","3","A","골목상권","2110288","동구여중","205","1142","1262","73","348","34","211","771","490","307","547","409","124","65","221016743"
"2022","3","A","골목상권","2110289","북한산보국문역 2번","347","3166","1467","259","23","3","792","2246","425","364","850","241","0","56","162850888"
"2022","3","A","골목상권","2110290","북한산보국문역 1번","227","3212","1201","229","1","0","791","1372","109","1160","823","388","0","59","189130658"
"2022","3","A","골목상권","2110291","한성대입구역 3번","290","2675","1518","409","20","6","511","1425","406","194","522","947","623","55","210883230"
"2022","3","A","골목상권","2110292","정릉역 2번","148","1634","1790","296","68","1","216","858","377","417","1254","576","91","60","218561851"
"2022","3","A","골목상권","2110293","삼선중학교","191","1992","1857","460","1186","11","316","1204","338","439","1027","1219","963","65","247955217"
"2022","3","A","골목상권","2110294","서경대학교","579","5834","3830","912","40","1","1088","3461","774","979","1605","1732","978","58","192446285"
"2022","3","A","골목상권","2110295","정릉우체국","491","5230","2847","580","0","0","826","2992","725","1216","1691","826","381","56","179932805"
"2022","3","A","골목상권","2110296","성신여대입구역 4번","218","3095","2582","696","409","3","354","1268","449","670","927","1892","1225","62","275018223"
"2022","3","A","골목상권","2110297","경동고등학교","291","3094","1431","371","27","6","735","1917","538","76","485","624","554","54","196066460"
"2022","3","A","골목상권","2110298","솔숲어린이공원","144","1921","1993","641","0","0","79","660","221","900","864","965","866","64","270936329"
"2022","3","A","골목상권","2110299","정릉역 1번","219","3441","4216","1582","108","0","98","825","358","1221","2526","2880","1439","65","310554250"
"2022","3","A","골목상권","2110300","삼선동주민센터","232","2741","890","264","19","0","951","1420","292","35","534","464","218","49","172296918"
"2022","3","A","골목상권","2110301","성신여대입구역 7번","210","2659","1503","784","1","7","550","1121","452","171","1049","1381","230","56","227703981"
"2022","3","A","골목상권","2110302","보문역 8번","119","1122","1132","253","1","0","298","444","311","235","233","648","339","56","229251437"
"2022","3","A","골목상권","2110303","성신여대입구역 1번","144","1379","591","634","1","7","712","556","274","160","505","324","81","50","174439780"
"2022","3","A","골목상권","2110305","보문역 5번","161","1799","487","204","17","106","471","1073","419","87","301","238","24","57","179678762"
"2022","3","A","골목상권","2110306","미아초등학교","83","1553","1850","861","1","1","13","99","157","70","480","1305","2142","73","483352520"
"2022","3","A","골목상권","2110307","길음역 7번","86","2446","2401","785","39","1","15","118","208","376","835","1515","2605","74","495106280"
"2022","3","A","골목상권","2110308","길음역 8번","124","2503","3001","1038","1","1","208","158","346","290","1195","1901","2446","71","448077760"
"2022","3","A","골목상권","2110309","대광초등학교","99","1292","275","83","16","106","252","882","382","44","128","60","24","58","186773326"
"2022","3","A","골목상권","2110310","길음역 10번","48","1286","1449","475","0","0","219","77","263","389","893","827","542","71","376225771"
"2022","3","A","골목상권","2110311","종암아이파크2차후문","94","1380","1295","464","0","0","75","504","102","33","598","1104","723","67","316874798"
"2022","3","A","골목상권","2110312","안암역 2번","35","512","32","5","0","1","326","188","32","3","0","0","1","36","118329468"
"2022","3","A","골목상권","2110313","안암역 3번","105","1405","504","326","21","106","416","814","197","33","224","430","248","57","198092251"
"2022","3","A","골목상권","2110314","종암경찰서","214","3475","2126","1031","102","106","174","850","714","498","1617","1604","1383","60","280708815"
"2022","3","A","골목상권","2110315","종암아이파크2차","259","2689","1622","429","1","0","313","1208","628","310","608","1070","604","57","222411662"
"2022","3","A","골목상권","2110316","숭곡초등학교","168","2821","2858","1014","102","106","290","581","606","504","1355","2251","1314","64","318436607"
"2022","3","A","골목상권","2110317","종암중학교","144","1473","903","186","23","0","317","697","279","306","429","503","54","58","206621800"
"2022","3","A","골목상권","2110318","KT월곡지사","115","2299","1927","767","162","166","266","553","543","713","1614","899","733","61","273307308"
"2022","3","A","골목상권","2110319","종암동주민센터","208","2691","2196","618","0","0","228","858","527","280","1360","1254","998","56","242292543"
"2022","3","A","골목상권","2110320","KB국민은행 종암동지점","158","1461","781","165","14","0","262","804","366","327","508","64","90","54","183917510"
"2022","3","A","골목상권","2110321","동덕여대","80","1558","1705","541","0","0","69","292","184","326","1384","1333","216","66","321190888"
"2022","3","A","골목상권","2110322","장위1동주민센터","410","3474","526","77","4","0","351","2931","608","33","82","74","2","52","160583240"
"2022","3","A","골목상권","2110323","상월곡역 1번","133","1606","895","463","28","0","197","635","341","532","842","409","36","57","210758982"
